Product,Link,Price 
"Velztorm Perxici Gaming & Entertainment Desktop PC Rose Pink (AMD Ryzen 7 5800X 8-Core, 16GB RAM, 1TB PCIe SSD + 1TB HDD (2.5), NVIDIA GeForce RTX 3070, 1xUSB 3.2, 4xUSB 3.0, 1xHDMI, Win 10 Home)",https://www.newegg.com/velztorm-perxici/p/3D5-000W-07EV6?Description=3070&cm_re=3070-_-3D5-000W-07EV6-_-Product,2658
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 16GB RAM, 4TB PCIe SSD, NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Pro)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08BR6?Description=3070&cm_re=3070-_-9SIA7ABGDZ7901-_-Product,3778
"Velztorm Archux Gaming & Entertainment Desktop PC (AMD Ryzen 7 3700X 8-Core, 16GB RAM, 1TB PCIe SSD + 1TB HDD (3.5), NVIDIA RTX 3070, 4xUSB 3.1, 1xUSB 3.0, 2xHDMI, Win 10 Home)",https://www.newegg.com/velztorm-archux/p/3D5-000W-006W8?Description=3070&cm_re=3070-_-3D5-000W-006W8-_-Product,2848
"Velztorm Azcia Custom Built Powerful Gaming Desktop PC (AMD Ryzen 7 - 5800X 8-Core, 32GB RAM, 512GB PCIe SSD + 6TB HDD (3.5), NVIDIA GeForce RTX 3070 Ti, Wifi, 2xUSB 3.1, 4xUSB 3.0, Win 10 Home)",https://www.newegg.com/p/3D5-000W-00ZG9?Description=3070&cm_re=3070-_-9SIA7ABFMW9459-_-Product,4038
"Velztorm Pilum Custom Built Powerful Gaming Desktop PC (AMD Ryzen 7 3700X 8-Core, 16GB RAM, 512GB PCIe SSD + 1TB HDD (3.5), NVIDIA GeForce RTX 3070 Ti, Wifi, 1xUSB 3.1, 5xUSB 3.0, 1xHDMI, Win 10 Pro)",https://www.newegg.com/p/3D5-000W-01J48?Description=3070&cm_re=3070-_-3D5-000W-01J48-_-Product,2999
"Velztorm Azcia Custom Built Powerful Gaming Desktop PC (AMD Ryzen 7 - 5800X 8-Core, 16GB RAM, 128GB m.2 SATA SSD + 1TB HDD (3.5), NVIDIA GeForce RTX 3070 Ti, Wifi, 2xUSB 3.1, 4xUSB 3.0, Win 10 Home)",https://www.newegg.com/p/3D5-000W-01134?Description=3070&cm_re=3070-_-3D5-000W-01134-_-Product,3498
"Velztorm Tempix Custom Built Gaming Desktop PC White (Intel i5-10400F 6-Core, 16GB RAM, 128GB m.2 SATA SSD + 1TB HDD (3.5), NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 5xUSB 3.0, 1xHDMI, Win 10 Home)",https://www.newegg.com/velztorm-tempix/p/3D5-000W-098X6?Description=3070&cm_re=3070-_-3D5-000W-098X6-_-Product,2498
"Velztorm Noctix Gaming & Entertainment Desktop PC (AMD Ryzen 5 5600X 6-Core, 64GB RAM, 1TB PCIe SSD + 3TB HDD (3.5), NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 6xUSB 3.1, 2xUSB 3.0, Win 10 Home)",https://www.newegg.com/p/3D5-000W-01FN5?Description=3070&cm_re=3070-_-9SIA7ABFMX4992-_-Product,3718
"Velztorm Pilum Custom Built Powerful Gaming Desktop PC (AMD Ryzen 7 3700X 8-Core, 16GB RAM, 512GB m.2 SATA SSD + 2TB HDD (3.5), NVIDIA GeForce RTX 3070, Wifi, 1xUSB 3.1, 5xUSB 3.0, 1xHDMI, Win 10 Pro)",https://www.newegg.com/p/3D5-000W-01HN8?Description=3070&cm_re=3070-_-3D5-000W-01HN8-_-Product,2789
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 32GB RAM, 512GB PCIe SSD + 2TB HDD (2.5), NVIDIA GeForce RTX 3070 Ti, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, Win 10 Pro)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08DD8?Description=3070&cm_re=3070-_-9SIA7ABGDZ9517-_-Product,4148
"Velztorm Ossix Custom Built Gaming Desktop PC (AMD Ryzen 7 - 5800X 8-Core, 16GB RAM, 1TB m.2 SATA SSD, NVIDIA GeForce RTX 3070 Ti, Wifi, 1xUSB 3.2, 4xUSB 3.1, 1xHDMI, 1 Display Port (DP), Win 10 Home)",https://www.newegg.com/velztorm-ossix/p/3D5-000W-0DPK3?Description=3070&cm_re=3070-_-3D5-000W-0DPK3-_-Product,3698
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 16GB RAM, 2x2TB PCIe SSD (4TB), NVIDIA GeForce RTX 3070 Ti, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Pro)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08DC2?Description=3070&cm_re=3070-_-9SIA7ABGDZ9501-_-Product,4478
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 64GB RAM, 1TB PCIe SSD + 2TB HDD (2.5), NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Pro)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08BR4?Description=3070&cm_re=3070-_-9SIA7ABGDZ7897-_-Product,3878
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 64GB RAM, 256GB PCIe SSD + 1TB HDD (2.5), NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Pro)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08BT3?Description=3070&cm_re=3070-_-9SIA7ABGDZ7934-_-Product,4038
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 16GB RAM, 1TB PCIe SSD + 1TB HDD (2.5), NVIDIA GeForce RTX 3070 Ti, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Pro)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08DF4?Description=3070&cm_re=3070-_-9SIA7ABGDZ9533-_-Product,3378
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 64GB RAM, 1TB PCIe SSD + 2TB HDD (2.5), NVIDIA GeForce RTX 3070 Ti, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Pro)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08DE0?Description=3070&cm_re=3070-_-9SIA7ABGDZ9519-_-Product,4378
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 32GB RAM, 256GB PCIe SSD + 2TB HDD (2.5), NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Home)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08C35?Description=3070&cm_re=3070-_-9SIA7ABGDZ8142-_-Product,3478
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 64GB RAM, 2TB PCIe SSD + 1TB HDD (2.5), NVIDIA GeForce RTX 3070 Ti, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, Win 10 Home)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08DU7?Description=3070&cm_re=3070-_-9SIA7ABGDZ9782-_-Product,4818
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 64GB RAM, 2x2TB PCIe SSD (4TB), NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Pro)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08C42?Description=3070&cm_re=3070-_-9SIA7ABGDZ8163-_-Product,4938
"Velztorm Marrox Custom Desktop White (AMD Ryzen 7 5800X 8-Core, 16GB RAM, 512GB  SATA SSD, NVIDIA GeForce RTX 3070 Ti, Wifi, USB 3.2, HDMI, Win 10 Home)",https://www.newegg.com/velztorm-marrox/p/3D5-000W-0BBN1?Description=3070&cm_re=3070-_-3D5-000W-0BBN1-_-Product,3148
"ASUS ROG Strix G15CE Gaming & Entertainment Desktop PC (Intel i7-11700KF 8-Core, 16GB RAM, 4TB PCIe SSD, NVIDIA GeForce RTX 3070 Ti, Wifi, Bluetooth, 6xUSB 3.1, 2xHDMI, Win 10 Home)",https://www.newegg.com/asus-rog-strix-g15ce/p/3D5-000F-018N2?Description=3070&cm_re=3070-_-9SIA7ABG8A2530-_-Product,3099
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 16GB RAM, 1TB PCIe SSD, NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Pro)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08BS0?Description=3070&cm_re=3070-_-9SIA7ABGDZ7909-_-Product,2778
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 32GB RAM, 2TB PCIe SSD, NVIDIA GeForce RTX 3070 Ti, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Home)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08DC6?Description=3070&cm_re=3070-_-9SIA7ABGDZ9505-_-Product,4238
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 16GB RAM, 1TB PCIe SSD, NVIDIA GeForce RTX 3070 Ti, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Pro)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08DE6?Description=3070&cm_re=3070-_-9SIA7ABGDZ9525-_-Product,3278
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 16GB RAM, 4TB PCIe SSD, NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Home)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08BP5?Description=3070&cm_re=3070-_-9SIA7ABGDZ7887-_-Product,3658
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 32GB RAM, 4TB PCIe SSD, NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Pro)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08BN9?Description=3070&cm_re=3070-_-9SIA7ABGDZ7881-_-Product,4258
"ASUS ROG Strix G15CE Gaming & Entertainment Desktop PC (Intel i7-11700KF 8-Core, 64GB RAM, 4TB PCIe SSD, NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 6xUSB 3.1, 2xHDMI, Win 10 Home)",https://www.newegg.com/asus-rog-strix-g15ce/p/3D5-000F-01F27?Description=3070&cm_re=3070-_-9SIA7ABG8B6916-_-Product,3959
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 32GB RAM, 4TB PCIe SSD, NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Home)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08BT6?Description=3070&cm_re=3070-_-9SIA7ABGDZ7941-_-Product,4138
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 16GB RAM, 2TB PCIe SSD, NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Home)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08BR3?Description=3070&cm_re=3070-_-9SIA7ABGDZ7896-_-Product,3258
"Velztorm Gladio Custom Built Powerful Gaming Desktop PC White (AMD Ryzen 9 5900X 12-Core, 16GB RAM, 4TB PCIe SSD, NVIDIA GeForce RTX 3070 Ti, Wifi, Bluetooth, 2xUSB 3.0, 1xHDMI, Win 10 Home)",https://www.newegg.com/p/3D5-000W-010W1?Description=3070&cm_re=3070-_-3D5-000W-010W1-_-Product,4398
ASUS GT501 TUF LIQUID COOLED RGB Intel 8-Core i9-11900K 3.5GHz - Nvidia GeForce RTX 3070 8GB GDDR6 - Z590 Chipset - 2TB 7200RPM + 1TB SSD - 16GB DDR4 3000MHz - 850W - Windows 10 Gaming Desktop,https://www.newegg.com/p/3D5-000F-011K1?Description=3070&cm_re=3070-_-9SIAC3JG003025-_-Product,3299
"Velztorm Nix Custom Built Gaming Desktop PC Snow White (AMD Ryzen 5 5600X 6-Core, 16GB RAM, 512GB SATA SSD, NVIDIA GeForce RTX 3070 Ti, 1xUSB 3.2, 3xUSB 3.0, 1xHDMI, Win 10 Home)",https://www.newegg.com/velztorm-nix/p/3D5-000W-05WN2?Description=3070&cm_re=3070-_-3D5-000W-05WN2-_-Product,2958
"Velztorm Noctix Gaming & Entertainment Desktop PC (AMD Ryzen 5 5600X 6-Core, 16GB RAM, 256GB PCIe SSD + 1TB HDD (3.5), NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 6xUSB 3.1, 2xUSB 3.0, Win 10 Home)",https://www.newegg.com/p/3D5-000W-01EZ9?Description=3070&cm_re=3070-_-3D5-000W-01EZ9-_-Product,2448
"Velztorm Azcia Custom Built Powerful Gaming Desktop PC (AMD Ryzen 7 - 5800X 8-Core, 16GB RAM, 1TB SATA SSD, NVIDIA GeForce RTX 3070, Wifi, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Home)",https://www.newegg.com/p/3D5-000W-00Y09?Description=3070&cm_re=3070-_-3D5-000W-00Y09-_-Product,3048
"Velztorm Caelix Custom Built Gaming Desktop PC (AMD Ryzen 7 - 5800X 8-Core, 64GB RAM, 1TB PCIe SSD + 6TB HDD (3.5), NVIDIA GeForce RTX 3070 Ti, Wifi, 4xUSB 3.0, 1xHDMI, Win 10 Pro)",https://www.newegg.com/p/3D5-000W-01026?Description=3070&cm_re=3070-_-9SIA7ABFMW9638-_-Product,4638
"Velztorm Lux Custom Built Gaming Desktop PC (AMD Ryzen 9 - 5950X 16-Core, 16GB RAM, 256GB m.2 SATA SSD + 1TB HDD (3.5), NVIDIA GeForce RTX 3070, Wifi, 4xUSB 3.0, 1xHDMI, Win 10 Home)",https://www.newegg.com/velztorm-lux/p/3D5-000W-07305?Description=3070&cm_re=3070-_-3D5-000W-07305-_-Product,3569
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 64GB RAM, 4TB PCIe SSD, NVIDIA GeForce RTX 3070 Ti, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Home)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08DD0?Description=3070&cm_re=3070-_-9SIA7ABGDZ9509-_-Product,5118
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 32GB RAM, 1TB PCIe SSD + 1TB HDD (2.5), NVIDIA GeForce RTX 3070 Ti, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, Win 10 Home)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08DV8?Description=3070&cm_re=3070-_-9SIA7ABGDZ9793-_-Product,3738
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 16GB RAM, 512GB PCIe SSD + 1TB HDD (2.5), NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Home)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08C22?Description=3070&cm_re=3070-_-9SIA7ABGDZ8108-_-Product,2399
"ASUS ROG Strix G15CE Gaming & Entertainment Desktop PC (Intel i7-11700KF 8-Core, 16GB RAM, 2TB PCIe SSD + 6TB HDD (3.5), NVIDIA GeForce RTX 3070 Ti, Wifi, Bluetooth, 6xUSB 3.1, 2xHDMI, Win 10 Pro)",https://www.newegg.com/asus-rog-strix-g15ce/p/3D5-000F-018M1?Description=3070&cm_re=3070-_-9SIA7ABG8A2519-_-Product,3169
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 32GB RAM, 2x512GB PCIe SSD (1TB), NVIDIA GeForce RTX 3070 Ti, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Home)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08DV4?Description=3070&cm_re=3070-_-9SIA7ABGDZ9789-_-Product,4138
"ASUS ROG Strix G15CE Gaming & Entertainment Desktop PC (Intel i7-11700KF 8-Core, 128GB RAM, 1TB PCIe SSD + 3TB HDD (3.5), NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 6xUSB 3.1, 2xHDMI, Win 10 Pro)",https://www.newegg.com/asus-rog-strix-g15ce/p/3D5-000F-01F93?Description=3070&cm_re=3070-_-9SIA7ABG8B7124-_-Product,4639
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 32GB RAM, 4TB PCIe SSD, NVIDIA GeForce RTX 3070 Ti, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Pro)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08DC4?Description=3070&cm_re=3070-_-9SIA7ABGDZ9503-_-Product,4758
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 16GB RAM, 4TB PCIe SSD, NVIDIA GeForce RTX 3070 Ti, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Home)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08DD1?Description=3070&cm_re=3070-_-9SIA7ABGDZ9510-_-Product,4158
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 32GB RAM, 256GB PCIe SSD + 1TB HDD (2.5), NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Home)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08C30?Description=3070&cm_re=3070-_-9SIA7ABGDZ8131-_-Product,3438
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 64GB RAM, 2TB PCIe SSD + 1TB HDD (2.5), NVIDIA GeForce RTX 3070 Ti, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Pro)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08DE4?Description=3070&cm_re=3070-_-9SIA7ABGDZ9523-_-Product,4938
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 16GB RAM, 2x1TB PCIe SSD (2TB), NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Pro)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08BT0?Description=3070&cm_re=3070-_-9SIA7ABGDZ7931-_-Product,3128
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 16GB RAM, 256GB PCIe SSD + 2TB HDD (2.5), NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Home)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08C16?Description=3070&cm_re=3070-_-9SIA7ABGDZ8095-_-Product,2998
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 16GB RAM, 2TB PCIe SSD + 2TB HDD (2.5), NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Pro)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08BT7?Description=3070&cm_re=3070-_-9SIA7ABGDZ7946-_-Product,3518
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 64GB RAM, 1TB PCIe SSD, NVIDIA GeForce RTX 3070 Ti, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Pro)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08DW8?Description=3070&cm_re=3070-_-9SIA7ABGDZ9803-_-Product,4238
"Velztorm Ballizta Custom Built Powerful Gaming Desktop PC (AMD Ryzen 9 - 5950X 16-Core, 16GB RAM, 256GB m.2 SATA SSD + 1TB HDD (3.5), NVIDIA GeForce RTX 3070, Wifi, 2xUSB 3.2, 1xUSB 3.0, Win 10 Home)",https://www.newegg.com/p/3D5-000W-02588?Description=3070&cm_re=3070-_-3D5-000W-02588-_-Product,3398
"Velztorm Perxici Gaming & Entertainment Desktop PC (AMD Ryzen 7 5800X 8-Core, 16GB RAM, 1TB PCIe SSD + 1TB HDD (2.5), NVIDIA GeForce RTX 3070 Ti, 1xUSB 3.2, 4xUSB 3.0, 1xHDMI, Win 10 Home)",https://www.newegg.com/velztorm-perxici/p/3D5-000W-07GE3?Description=3070&cm_re=3070-_-3D5-000W-07GE3-_-Product,3158
"Velztorm Noctix Gaming & Entertainment Desktop PC (AMD Ryzen 5 5600X 6-Core, 16GB RAM, 128GB PCIe SSD + 2TB HDD (3.5), NVIDIA GeForce RTX 3070 Ti, Wifi, Bluetooth, 6xUSB 3.1, Win 10 Pro)",https://www.newegg.com/p/3D5-000W-01HC4?Description=3070&cm_re=3070-_-9SIA7ABFMX5560-_-Product,3358
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 16GB RAM, 1TB HDD (2.5), NVIDIA GeForce RTX 3070 Ti, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Home)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08DP9?Description=3070&cm_re=3070-_-3D5-000W-08DP9-_-Product,3258
"ASUS ROG Strix G15CE Gaming & Entertainment Desktop PC (Intel i7-11700KF 8-Core, 16GB RAM, 4TB PCIe SSD, NVIDIA GeForce RTX 3070 Ti, Wifi, Bluetooth, 6xUSB 3.1, 2xHDMI, Win 10 Pro)",https://www.newegg.com/asus-rog-strix-g15ce/p/3D5-000F-018M9?Description=3070&cm_re=3070-_-9SIA7ABG8A2527-_-Product,3269
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 16GB RAM, 2TB PCIe SSD, NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Pro)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08BS3?Description=3070&cm_re=3070-_-9SIA7ABGDZ7916-_-Product,3378
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 64GB RAM, 2TB PCIe SSD, NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Pro)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08C64?Description=3070&cm_re=3070-_-9SIA7ABGDZ8230-_-Product,4338
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 64GB RAM, 1TB PCIe SSD, NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Pro)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08C50?Description=3070&cm_re=3070-_-9SIA7ABGDZ8193-_-Product,3738
"Skytech Shiva Gaming PC Desktop - Intel Core i7-9700KF 3.6GHz, RTX 3070 8GB GDDR6, 16GB DDR4 3000, 1TB NVMe SSD, AC WiFi, Windows 10 Home 64-bit, White ST-SHIVA-0221 Computer",https://www.newegg.com/p/3D5-000Z-00044?Description=3070&cm_re=3070-_-9SIA8X5FV34442-_-Product,2599
"Velztorm Pilum Custom Built Powerful Gaming Desktop PC (AMD Ryzen 7 3700X 8-Core, 16GB RAM, 512GB m.2 SATA SSD + 2TB HDD (3.5), NVIDIA GeForce RTX 3070 Ti, Wifi, 1xUSB 3.1, 5xUSB 3.0, Win 10 Pro)",https://www.newegg.com/p/3D5-000W-01JS1?Description=3070&cm_re=3070-_-3D5-000W-01JS1-_-Product,3289
"Velztorm Pilum Custom Built Powerful Gaming Desktop PC (AMD Ryzen 7 3700X 8-Core, 16GB RAM, 512GB PCIe SSD + 1TB HDD (3.5), NVIDIA GeForce RTX 3070, Wifi, 1xUSB 3.1, 5xUSB 3.0, 1xHDMI, Win 10 Pro)",https://www.newegg.com/p/3D5-000W-01HK7?Description=3070&cm_re=3070-_-3D5-000W-01HK7-_-Product,2499
"Velztorm Archux Custom Built Powerful Gaming Desktop PC (AMD Ryzen 7 3700X 8-Core, 16GB RAM, 512GB PCIe SSD + 1TB HDD (3.5), Nvidia GeForce RTX 3070 Ti, 4xUSB 3.1, 1xUSB 3.0, 2xHDMI, Win 10 Home)",https://www.newegg.com/velztorm-archux/p/3D5-000W-00TD6?Description=3070&cm_re=3070-_-3D5-000W-00TD6-_-Product,2998
"Velztorm Noctix Gaming & Entertainment Desktop PC Black (AMD Ryzen 5 5600X 6-Core, 16GB RAM, 2TB SATA SSD, NVIDIA GeForce RTX 3070 Ti, Wifi, Bluetooth, 6xUSB 3.1, 2xUSB 3.0, 1xHDMI, Win 10 Home)",https://www.newegg.com/p/3D5-000W-00W34?Description=3070&cm_re=3070-_-3D5-000W-00W34-_-Product,3448
"Velztorm Gladio Custom Built Powerful Gaming Desktop PC (AMD Ryzen 9 5900X 12-Core, 32GB RAM, 1TB PCIe SSD + 6TB HDD (3.5), NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 2xUSB 3.0, 1xHDMI, Win 10 Pro)",https://www.newegg.com/p/3D5-000W-00ZK9?Description=3070&cm_re=3070-_-9SIA7ABFMW9489-_-Product,3958
"Velztorm Nix Custom Built Gaming Desktop PC Snow White (AMD Ryzen 5 5600X 6-Core, 16GB RAM, 128GB m.2 SATA SSD + 1TB HDD (3.5), NVIDIA GeForce RTX 3070, 1xUSB 3.2, 3xUSB 3.0, 1xHDMI, Win 10 Home)",https://www.newegg.com/velztorm-nix/p/3D5-000W-05WD6?Description=3070&cm_re=3070-_-3D5-000W-05WD6-_-Product,2508
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 64GB RAM, 4TB PCIe SSD, NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Home)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08BP4?Description=3070&cm_re=3070-_-9SIA7ABGDZ7886-_-Product,4618
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 32GB RAM, 512GB PCIe SSD + 2TB HDD (2.5), NVIDIA GeForce RTX 3070 Ti, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, Win 10 Home)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08DV0?Description=3070&cm_re=3070-_-9SIA7ABGDZ9785-_-Product,4028
